data,scorecard
"May 18, 2013, 69th match, Kings XI vs Mumbai
Kings XI won by 50 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/kings-xi-punjab-vs-mumbai-indians-69th-match-598066/full-scorecard
"May 16, 2013, 67th match, Kings XI vs Daredevils
Kings XI won by 7 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/kings-xi-punjab-vs-delhi-daredevils-67th-match-598028/full-scorecard
"May 14, 2013, 63rd match, Kings XI vs RCB
Kings XI won by 7 wickets (with 11 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/royal-challengers-bangalore-vs-kings-xi-punjab-63rd-match-598045/full-scorecard
"May 11, 2013, 59th match, Kings XI vs Sunrisers
Sunrisers won by 30 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/kings-xi-punjab-vs-sunrisers-hyderabad-59th-match-598056/full-scorecard
"May 09, 2013, 55th match, Kings XI vs Royals
Royals won by 8 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/kings-xi-punjab-vs-rajasthan-royals-55th-match-598052/full-scorecard
"May 06, 2013, 51st match, Kings XI vs RCB
Kings XI won by 6 wickets (with 12 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/kings-xi-punjab-vs-royal-challengers-bangalore-51st-match-598064/full-scorecard
"May 02, 2013, 45th match, Kings XI vs Super Kings
Super Kings won by 15 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/chennai-super-kings-vs-kings-xi-punjab-45th-match-598041/full-scorecard
"April 29, 2013, 41st match, Kings XI vs Mumbai
Mumbai won by 4 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/mumbai-indians-vs-kings-xi-punjab-41st-match-598037/full-scorecard
"April 26, 2013, 35th match, Kings XI vs KKR
KKR won by 6 wickets (with 10 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/kolkata-knight-riders-vs-kings-xi-punjab-35th-match-598031/full-scorecard
"April 23, 2013, 32nd match, Kings XI vs Daredevils
Kings XI won by 5 wickets (with 18 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/delhi-daredevils-vs-kings-xi-punjab-32nd-match-598059/full-scorecard
"April 21, 2013, 29th match, Kings XI vs Warriors
Kings XI won by 7 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/kings-xi-punjab-vs-pune-warriors-29th-match-598025/full-scorecard
"April 19, 2013, 25th match, Kings XI vs Sunrisers
Sunrisers won by 5 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/sunrisers-hyderabad-vs-kings-xi-punjab-25th-match-598021/full-scorecard
"April 16, 2013, 20th match, Kings XI vs KKR
Kings XI won by 4 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/kings-xi-punjab-vs-kolkata-knight-riders-20th-match-598016/full-scorecard
"April 14, 2013, 18th match, Kings XI vs Royals
Royals won by 6 wickets (with 4 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/rajasthan-royals-vs-kings-xi-punjab-18th-match-598014/full-scorecard
"April 10, 2013, 11th match, Kings XI vs Super Kings
Super Kings won by 10 wickets (with 16 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/kings-xi-punjab-vs-chennai-super-kings-11th-match-598007/full-scorecard
"April 07, 2013, 6th match, Kings XI vs Warriors
Kings XI won by 8 wickets (with 46 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/pune-warriors-vs-kings-xi-punjab-6th-match-598003/full-scorecard
